myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj
KLHL35	0.332	-0.296762551746911	0.336	-0.296762551746911	0.733	0.835	NA
NR3C1	0.332	-0.308257525010284	0.336	-0.308257525010284	0.733	0.866	NA
FBXO25	0.332	-0.448919629538802	0.336	-0.448919629538802	0.817	0.906	NA
RWDD1	0.667	0.282877239594158	0.334	0.282877239594158	0.95	0.764	NA
DPH3	0.667	0.277584645052655	0.334	0.277584645052655	0.867	0.654	NA
TBC1D5	0.667	0.269773387263727	0.334	0.269773387263727	0.967	0.992	NA
HMGB1	0.333	-0.252228126032381	0.334	-0.252228126032381	1	1	NA
AC027031.2	0.333	-0.276173398481738	0.334	-0.276173398481738	0.2	0.496	NA
TBPL1	0.333	-0.367295040347893	0.334	-0.367295040347893	0.9	0.866	NA
ESS2	0.333	-0.556604224620285	0.334	-0.556604224620285	0.983	1	NA
CAPZB	0.666	0.30966882256239	0.332	0.30966882256239	0.967	0.913	NA
TMEM14A	0.666	0.278640839678777	0.332	0.278640839678777	0.967	0.882	NA
RICTOR	0.334	-0.260851757126543	0.332	-0.260851757126544	0.8	0.945	NA
MEMO1	0.334	-0.262187030706835	0.332	-0.262187030706835	0.967	1	NA
MIR99AHG	0.334	-0.365803338921526	0.332	-0.365803338921526	0.317	0.543	NA
ISCU	0.665	0.264311262669084	0.33	0.264311262669084	0.967	0.953	NA
BTBD6	0.335	-0.256529277730392	0.33	-0.256529277730392	0.233	0.496	NA
RAB14	0.335	-0.25676050894027	0.33	-0.25676050894027	0.95	0.969	NA
MTDH	0.335	-0.260142436294333	0.33	-0.260142436294333	0.667	0.89	NA
GPBP1	0.335	-0.260581040990126	0.33	-0.260581040990126	0.967	0.937	NA
PCOLCE2	0.335	-0.278413490061759	0.33	-0.278413490061759	0.45	0.661	NA
NEAT1	0.335	-0.302827665741234	0.33	-0.302827665741234	0.5	0.709	NA
GRAMD1B	0.335	-0.305612629580547	0.33	-0.305612629580547	0.867	0.969	NA
BRD2	0.335	-0.337988548039422	0.33	-0.337988548039422	0.967	0.984	NA
BTG1	0.335	-0.584276232184479	0.33	-0.584276232184479	0.433	0.63	NA
RAD51	0.664	0.340383741644463	0.328	0.340383741644463	0.75	0.535	NA
GTF3C6	0.664	0.338359702765136	0.328	0.338359702765136	0.917	0.866	NA
ZNF280C	0.336	-0.256609605168483	0.328	-0.256609605168483	0.483	0.709	NA
B3GALNT1	0.336	-0.266176311899917	0.328	-0.266176311899917	0.333	0.598	NA
TBC1D15	0.336	-0.273065388450578	0.328	-0.273065388450578	0.633	0.866	NA
ZCCHC3	0.336	-0.280123869364221	0.328	-0.280123869364221	0.483	0.661	NA
SULF1	0.336	-0.285168990644602	0.328	-0.285168990644602	0.217	0.488	NA
APOBEC3C	0.336	-0.301973369657131	0.328	-0.301973369657131	0.083	0.394	NA
DOCK7	0.336	-0.308399011512608	0.328	-0.308399011512608	0.817	0.969	NA
DNALI1	0.336	-0.323804447733566	0.328	-0.323804447733566	0.383	0.606	NA
SETD3	0.336	-0.350526751770551	0.328	-0.350526751770551	0.917	0.969	NA
NFKBIA	0.336	-0.361928114782629	0.328	-0.361928114782629	0.933	0.961	NA
ZNF236	0.336	-0.362079676907867	0.328	-0.362079676907867	0.8	0.89	NA
SLC39A9	0.336	-0.541106275550999	0.328	-0.541106275550999	0.95	1	NA
LAMC1	0.663	0.267222585117416	0.326	0.267222585117416	0.983	0.921	NA
CENPX	0.663	0.262575909968118	0.326	0.262575909968118	0.817	0.693	NA
ARL13B	0.337	-0.259961111472811	0.326	-0.259961111472811	0.617	0.78	NA
TSC22D2	0.337	-0.271352903356985	0.326	-0.271352903356985	0.8	0.929	NA
STAG2	0.337	-0.293194762738781	0.326	-0.293194762738781	0.967	1	NA
FBXW7	0.337	-0.316669525126987	0.326	-0.316669525126987	0.9	0.929	NA
GLRX2	0.337	-0.321811953680494	0.326	-0.321811953680494	0.283	0.567	NA
REXO2	0.337	-0.369411212206941	0.326	-0.369411212206941	0.883	0.882	NA
POLR2A	0.337	-0.38718313079319	0.326	-0.38718313079319	0.817	0.843	NA
CUX1	0.337	-0.393921502643496	0.326	-0.393921502643496	0.983	1	NA
ABHD3	0.337	-0.422011362713906	0.326	-0.422011362713906	0.983	1	NA
AC145207.5	0.337	-0.533483899490246	0.326	-0.533483899490246	0.983	1	NA
DHX29	0.662	0.37365625125069	0.324	0.37365625125069	0.95	0.827	NA
PAK2	0.662	0.328919799456609	0.324	0.328919799456609	0.85	0.764	NA
COL4A3BP	0.662	0.316165708729154	0.324	0.316165708729154	0.95	0.929	NA
PFDN4	0.662	0.311933426203185	0.324	0.311933426203185	0.917	0.795	NA
CBX2	0.662	0.267029548747497	0.324	0.267029548747497	0.683	0.465	NA
CACUL1	0.662	0.259253028819518	0.324	0.259253028819518	0.967	0.953	NA
DDX27	0.662	0.251817969315586	0.324	0.251817969315586	0.967	0.898	NA
HOXB7	0.338	-0.332432591454719	0.324	-0.332432591454719	0.8	0.819	NA
NEFL	0.338	-0.338308731780939	0.324	-0.338308731780939	0.15	0.457	NA
FBN1	0.338	-0.343729379733871	0.324	-0.343729379733871	0.267	0.52	NA
IFT81	0.338	-0.34806773420784	0.324	-0.34806773420784	0.65	0.795	NA
SLU7	0.338	-0.356282269272961	0.324	-0.356282269272961	0.983	0.976	NA
MPP6	0.338	-0.35877790530407	0.324	-0.35877790530407	0.7	0.811	NA
KRT10	0.338	-0.37153179960186	0.324	-0.37153179960186	0.483	0.717	NA
MRPL50	0.661	0.253180382309739	0.322	0.253180382309739	0.883	0.827	NA
CHIC2	0.339	-0.254396582311173	0.322	-0.254396582311173	0.8	0.819	NA
ILDR2	0.339	-0.283095802727137	0.322	-0.283095802727137	0.3	0.535	NA
DGAT2	0.339	-0.28611395266171	0.322	-0.28611395266171	0.65	0.803	NA
PLAGL1	0.339	-0.304412132811045	0.322	-0.304412132811045	0.233	0.512	NA
AP1S2	0.339	-0.31976742741742	0.322	-0.31976742741742	0.4	0.646	NA
EPM2AIP1	0.339	-0.343587386451328	0.322	-0.343587386451328	0.417	0.646	NA
CCDC34	0.339	-0.345790103263081	0.322	-0.345790103263081	0.9	0.89	NA
AC021755.1	0.339	-0.395066421537942	0.322	-0.395066421537942	0.983	1	NA
ZWINT	0.66	0.467314501908706	0.32	0.467314501908706	0.733	0.583	NA
CRB1	0.34	-0.251258926558943	0.32	-0.251258926558943	0.933	0.945	NA
SIAH3	0.34	-0.263395238691491	0.32	-0.263395238691491	0.95	0.984	NA
GTDC1	0.34	-0.273879593529466	0.32	-0.273879593529466	0.967	1	NA
EPN2	0.34	-0.362216502529432	0.32	-0.362216502529432	0.933	0.906	NA
ITGAV	0.34	-0.408894268114943	0.32	-0.408894268114943	0.25	0.504	NA
SOX13	0.34	-0.468996325247833	0.32	-0.468996325247833	0.983	1	NA
MGAT5	0.659	0.292251801979794	0.318	0.292251801979794	0.95	0.929	NA
GNAI2	0.659	0.258417298984803	0.318	0.258417298984803	0.85	0.732	NA
ARHGEF7	0.341	-0.253848204939067	0.318	-0.253848204939067	0.967	1	NA
ROPN1L	0.341	-0.262544369890338	0.318	-0.262544369890338	0.183	0.465	NA
ALDH1A3	0.341	-0.269472596991939	0.318	-0.269472596991939	0.833	0.866	NA
TRIM36	0.341	-0.294126722832042	0.318	-0.294126722832042	0.55	0.701	NA
NAP1L4	0.341	-0.297793865825195	0.318	-0.297793865825195	0.983	0.953	NA
RNF13	0.341	-0.319738281099787	0.318	-0.319738281099787	0.75	0.874	NA
HELZ	0.341	-0.354762857474143	0.318	-0.354762857474143	0.85	0.921	NA
GYG1	0.341	-0.42898711704429	0.318	-0.42898711704429	0.817	0.811	NA
GPR160	0.658	0.345933794367114	0.316	0.345933794367114	0.633	0.433	NA
MTIF2	0.658	0.307332177055919	0.316	0.307332177055919	0.833	0.717	NA
PPP2CA	0.658	0.261068424357628	0.316	0.261068424357628	0.967	0.898	NA
ZMYM1	0.658	0.258141754827746	0.316	0.258141754827746	0.65	0.394	NA
TMEM161B	0.342	-0.26010320109388	0.316	-0.26010320109388	0.45	0.654	NA
FNIP2	0.342	-0.292255049437971	0.316	-0.292255049437971	0.6	0.811	NA
NBN	0.342	-0.316573586451424	0.316	-0.316573586451424	0.983	0.929	NA
PHGDH	0.342	-0.317217345685339	0.316	-0.317217345685339	0.583	0.74	NA
KIF26B	0.342	-0.347722686877989	0.316	-0.347722686877989	0.967	1	NA
COL15A1	0.342	-0.606140673717865	0.316	-0.606140673717865	0.367	0.575	NA
ASCC3	0.657	0.261729003995057	0.314	0.261729003995057	1	0.929	NA
MCRIP1	0.343	-0.255051798138214	0.314	-0.255051798138214	0.95	0.976	NA
CCDC88A	0.343	-0.268774800281065	0.314	-0.268774800281065	0.917	0.961	NA
ME2	0.343	-0.278197244002678	0.314	-0.278197244002678	0.833	0.937	NA
MAP2K7	0.343	-0.285237798507799	0.314	-0.285237798507799	0.667	0.78	NA
TRIM44	0.343	-0.2864932753943	0.314	-0.2864932753943	0.767	0.85	NA
CNN3	0.343	-0.293638344661346	0.314	-0.293638344661346	0.767	0.874	NA
PCNT	0.343	-0.314231839973727	0.314	-0.314231839973727	0.867	0.945	NA
CDK2AP2	0.343	-0.329367783080049	0.314	-0.329367783080049	0.933	0.953	NA
C5orf58	0.343	-0.359093634320134	0.314	-0.359093634320134	0.55	0.685	NA
SCAF11	0.343	-0.482750086083579	0.314	-0.482750086083579	1	1	NA
MIR503HG	0.343	-0.622739261755682	0.314	-0.622739261755682	0.033	0.339	NA
CDT1	0.656	0.353441174994226	0.312	0.353441174994226	0.567	0.386	NA
C12orf45	0.656	0.297975644005449	0.312	0.297975644005449	0.95	0.961	NA
TRIM13	0.656	0.285126072609298	0.312	0.285126072609298	0.95	0.898	NA
PLXNA2	0.656	0.253612074184502	0.312	0.253612074184502	0.717	0.567	NA
LONP2	0.344	-0.254777041597434	0.312	-0.254777041597434	0.833	0.984	NA
NR2F2-AS1	0.344	-0.274068208014165	0.312	-0.274068208014165	0.4	0.575	NA
FLRT2	0.344	-0.289132690854535	0.312	-0.289132690854535	0.617	0.764	NA
BAZ2B	0.344	-0.366738759565557	0.312	-0.366738759565557	0.983	1	NA
IKZF5	0.344	-0.387924839772929	0.312	-0.387924839772929	0.717	0.858	NA
GSTP1	0.655	0.376120286166767	0.31	0.376120286166767	0.95	0.953	NA
PAAF1	0.655	0.26040509631398	0.31	0.26040509631398	0.883	0.827	NA
YWHAG	0.655	0.259758175743411	0.31	0.259758175743411	0.833	0.787	NA
HNRNPU	0.345	-0.261918466072905	0.31	-0.261918466072905	1	1	NA
COG6	0.345	-0.277460322142465	0.31	-0.277460322142465	0.783	0.819	NA
GOLGA5	0.345	-0.286991666274662	0.31	-0.286991666274662	0.783	0.787	NA
MIPOL1	0.345	-0.300042065257369	0.31	-0.300042065257369	0.633	0.827	NA
RBMXL1	0.345	-0.335067488183301	0.31	-0.335067488183301	0.983	1	NA
IGFBP5	0.345	-0.861979277928222	0.31	-0.861979277928222	0.6	0.717	NA
TIMP1	0.345	-1.2318950422398	0.31	-1.2318950422398	0.2	0.441	NA
FRG1BP	0.654	0.262397940997043	0.308	0.262397940997043	1	0.85	NA
S100A10	0.654	0.254116032983015	0.308	0.254116032983015	0.983	0.882	NA
DYRK4	0.346	-0.273311537619383	0.308	-0.273311537619383	0.767	0.874	NA
RSL24D1	0.346	-0.293590776845419	0.308	-0.293590776845419	0.983	0.921	NA
B4GALT3	0.346	-0.296713362653831	0.308	-0.296713362653831	0.717	0.764	NA
MPZL1	0.346	-0.298462959090519	0.308	-0.298462959090519	0.783	0.898	NA
SURF4	0.346	-0.304960686115117	0.308	-0.304960686115117	0.95	1	NA
KRTAP5-7	0.346	-0.322484115145072	0.308	-0.322484115145072	1	1	NA
SDAD1	0.346	-0.340846326634056	0.308	-0.340846326634056	0.983	0.906	NA
MRPL14	0.653	0.279028586647473	0.306	0.279028586647473	1	0.866	NA
AC245452.1	0.347	-0.290143949547438	0.306	-0.290143949547438	0.95	0.984	NA
ZCCHC11	0.347	-0.323260679401643	0.306	-0.323260679401643	0.917	0.976	NA
DUSP1	0.347	-0.497845345980334	0.306	-0.497845345980334	0.4	0.685	NA
RALBP1	0.652	0.279447377866224	0.304	0.279447377866224	0.95	0.906	NA
RND3	0.348	-0.358509565072177	0.304	-0.358509565072177	0.2	0.441	NA
SNX2	0.651	0.259614560540852	0.302	0.259614560540852	0.967	0.866	NA
PMAIP1	0.651	0.257359715081314	0.302	0.257359715081314	0.933	0.756	NA
GOLGA7	0.349	-0.266949613882399	0.302	-0.266949613882399	0.9	0.913	NA
PCSK5	0.349	-0.298422681214317	0.302	-0.298422681214317	0.983	1	NA
AFDN	0.349	-0.305376674536714	0.302	-0.305376674536714	0.967	0.976	NA
CLNS1A	0.65	0.284687527316406	0.3	0.284687527316406	0.85	0.748	NA
PFN2	0.35	-0.276252515256016	0.3	-0.276252515256016	0.6	0.843	NA
PJA1	0.35	-0.278346424590311	0.3	-0.278346424590311	0.133	0.402	NA
FNDC10	0.35	-0.293166629385109	0.3	-0.293166629385109	0.417	0.598	NA
SMARCC1	0.35	-0.30921500623061	0.3	-0.30921500623061	0.917	0.906	NA
CCNI	0.35	-0.336604023623224	0.3	-0.336604023623224	0.983	0.976	NA
REV3L	0.35	-0.340020239582841	0.3	-0.340020239582841	0.95	0.937	NA
CD74	0.351	0.831628925897765	0.298	0.831628925897765	0.233	0.52	NA
CENPH	0.649	0.268373351778878	0.298	0.268373351778878	0.883	0.717	NA
PSMD14	0.351	-0.302300330732936	0.298	-0.302300330732936	0.95	0.866	NA
IFNGR2	0.351	-0.328814170710356	0.298	-0.328814170710356	0.367	0.575	NA
DNAJB1	0.351	-0.375537959799089	0.298	-0.375537959799089	0.983	0.906	NA
AL024493.1	0.351	-0.410623304081198	0.298	-0.410623304081198	0.983	1	NA
IFITM2	0.351	-0.596048437043493	0.298	-0.596048437043493	0.3	0.567	NA
SOS1	0.648	0.282970408966773	0.296	0.282970408966773	0.867	0.756	NA
RAB31	0.352	-0.271682024256696	0.296	-0.271682024256696	0.467	0.717	NA
HEBP2	0.352	-0.372391486303508	0.296	-0.372391486303508	0.7	0.819	NA
C7	0.352	-0.790581565407932	0.296	-0.790581565407932	0.183	0.425	NA
G2E3	0.647	0.28005362210957	0.294	0.28005362210957	0.983	0.969	NA
LINC02550	0.353	-0.255105184178747	0.294	-0.255105184178747	0.317	0.52	NA
WFS1	0.353	-0.256441897640849	0.294	-0.256441897640849	0.533	0.677	NA
BLOC1S6	0.353	-0.278012465777795	0.294	-0.278012465777795	0.633	0.764	NA
VDAC1	0.353	-0.290447195988966	0.294	-0.290447195988966	0.767	0.89	NA
SVBP	0.353	-0.323881584796026	0.294	-0.323881584796026	0.95	0.921	NA
PTPN12	0.646	0.268286151262721	0.292	0.268286151262721	0.933	0.795	NA
CRISPLD2	0.354	-0.287936971252848	0.292	-0.287936971252848	0.517	0.701	NA
LAMA2	0.354	-0.310184030348077	0.292	-0.310184030348077	0.333	0.567	NA
GON4L	0.645	0.25381073072319	0.29	0.25381073072319	0.983	0.843	NA
SH3BP2	0.355	-0.254937534026077	0.29	-0.254937534026077	0.717	0.827	NA
PTPA	0.355	-0.382484948692385	0.29	-0.382484948692385	0.85	0.827	NA
SIGIRR	0.356	-0.272569839737459	0.288	-0.272569839737459	0.783	0.811	NA
VPS41	0.356	-0.283350990571239	0.288	-0.283350990571239	0.95	1	NA
CSNK1G1	0.356	-0.29453630383082	0.288	-0.29453630383082	0.483	0.646	NA
TMEM57	0.356	-0.295707651541471	0.288	-0.295707651541471	0.567	0.772	NA
MFF	0.356	-0.307642322264211	0.288	-0.307642322264211	0.933	0.921	NA
LSM6	0.356	-0.344885430585364	0.288	-0.344885430585364	0.967	0.874	NA
NFE2L2	0.356	-0.515303253430014	0.288	-0.515303253430014	0.85	0.929	NA
SCOC-AS1	0.357	-0.267967252385165	0.286	-0.267967252385165	0.517	0.693	NA
CHD3	0.357	-0.281650197820629	0.286	-0.281650197820629	0.8	0.827	NA
EGR2	0.357	-0.290738473241459	0.286	-0.290738473241459	0.2	0.449	NA
FRG1	0.357	-0.299792924728846	0.286	-0.299792924728846	1	0.898	NA
CEP85L	0.357	-0.347699903951044	0.286	-0.347699903951044	0.95	0.929	NA
PIK3R3	0.357	-0.351305110924513	0.286	-0.351305110924513	0.833	0.843	NA
PPP1R14A	0.357	-0.58311058709515	0.286	-0.58311058709515	0.317	0.535	NA
POLD3	0.642	0.335629886959052	0.284	0.335629886959052	0.783	0.638	NA
MTHFD2L	0.358	-0.251332352981426	0.284	-0.251332352981426	0.283	0.504	NA
NELFCD	0.358	-0.267033961988684	0.284	-0.267033961988684	0.833	0.85	NA
PLXNC1	0.358	-0.282428772382772	0.284	-0.282428772382772	0.383	0.591	NA
FAM114A1	0.358	-0.29156227284496	0.284	-0.29156227284496	0.55	0.701	NA
WNT5A	0.358	-0.314468865040111	0.284	-0.314468865040111	0.25	0.465	NA
HENMT1	0.358	-0.40448793532328	0.284	-0.40448793532328	0.983	0.835	NA
PLPP3	0.358	-0.506954083656064	0.284	-0.506954083656064	0.7	0.811	NA
SPAG9	0.359	-0.252926228664168	0.282	-0.252926228664168	0.917	0.945	NA
CCND1	0.359	-0.258252267420058	0.282	-0.258252267420058	0.283	0.528	NA
TBL1XR1	0.359	-0.272432959248657	0.282	-0.272432959248657	0.983	0.969	NA
EMSY	0.359	-0.27712432427145	0.282	-0.27712432427145	0.933	0.992	NA
SPTAN1	0.359	-0.290066245552749	0.282	-0.290066245552749	0.967	0.953	NA
FAM214A	0.64	0.262951962087069	0.28	0.262951962087069	0.85	0.756	NA
KIFAP3	0.36	-0.29493781127106	0.28	-0.29493781127106	0.933	0.906	NA
NCBP3	0.36	-0.296385214554596	0.28	-0.296385214554596	0.833	0.898	NA
CNOT8	0.36	-0.337723884156617	0.28	-0.337723884156617	0.75	0.819	NA
CPE	0.36	-0.353152320308091	0.28	-0.353152320308091	0.217	0.441	NA
TFF3	0.36	-0.398313710453855	0.28	-0.398313710453855	0.117	0.378	NA
LEPROT	0.36	-0.412091480057476	0.28	-0.412091480057476	0.467	0.693	NA
LGALS3BP	0.361	-0.275465790747501	0.278	-0.275465790747501	0.267	0.472	NA
EXOC1	0.361	-0.299016830162468	0.278	-0.299016830162468	0.733	0.85	NA
WWP1	0.361	-0.311834072908153	0.278	-0.311834072908153	0.783	0.835	NA
STC1	0.361	-0.507248521000706	0.278	-0.507248521000706	0.083	0.346	NA
ITGB3BP	0.638	0.306415569144123	0.276	0.306415569144123	0.833	0.764	NA
HECA	0.362	-0.251041107528125	0.276	-0.251041107528125	0.9	0.984	NA
CLOCK	0.362	-0.310980713973203	0.276	-0.310980713973203	0.9	0.937	NA
THUMPD3	0.362	-0.316974217779596	0.276	-0.316974217779596	0.733	0.811	NA
C5orf47	0.362	-0.318404127521482	0.276	-0.318404127521482	0.6	0.661	NA
MAP7D3	0.362	-0.327635835746466	0.276	-0.327635835746466	0.917	0.921	NA
MAEL	0.362	-0.330596366904945	0.276	-0.330596366904945	0.883	0.835	NA
HHLA3	0.362	-0.364938245283198	0.276	-0.364938245283198	0.967	1	NA
AP3D1	0.363	-0.263417885902564	0.274	-0.263417885902564	0.883	0.945	NA
MSL3	0.363	-0.284130771155726	0.274	-0.284130771155726	0.933	0.976	NA
ZNHIT1	0.363	-0.285975303642846	0.274	-0.285975303642846	0.85	0.89	NA
DNAJB6	0.363	-0.287028982798584	0.274	-0.287028982798584	1	0.984	NA
CYR61	0.363	-0.471401774447201	0.274	-0.471401774447201	0.1	0.354	NA
PCNA	0.636	0.287883725876789	0.272	0.287883725876789	0.917	0.827	NA
TRIM71	0.636	0.28391150450774	0.272	0.28391150450774	0.883	0.89	NA
CASP8AP2	0.636	0.281036314724378	0.272	0.281036314724378	0.833	0.819	NA
KANSL1	0.364	-0.25477790249932	0.272	-0.25477790249932	0.933	0.969	NA
SYNGR1	0.364	-0.298627290195651	0.272	-0.298627290195651	0.283	0.48	NA
DDX10	0.364	-0.300643320808587	0.272	-0.300643320808587	0.9	0.913	NA
EID3	0.364	-0.307231981894281	0.272	-0.307231981894281	0.45	0.606	NA
RBM46	0.364	-0.429108054849328	0.272	-0.429108054849328	0.867	0.803	NA
COL3A1	0.364	-0.747480605752782	0.272	-0.747480605752782	0.167	0.394	NA
CENPU	0.635	0.358249073281242	0.27	0.358249073281242	0.733	0.669	NA
GPATCH2	0.635	0.2933357870741	0.27	0.2933357870741	0.883	0.827	NA
SYPL1	0.365	-0.25257580145188	0.27	-0.25257580145188	0.85	0.874	NA
WDR45B	0.365	-0.266865459866791	0.27	-0.266865459866791	0.983	0.913	NA
BEND4	0.365	-0.269033686005536	0.27	-0.269033686005536	0.817	0.906	NA
CAMSAP2	0.365	-0.281731401883838	0.27	-0.281731401883838	0.5	0.677	NA
GTPBP6	0.365	-0.360540309111521	0.27	-0.360540309111521	0.967	1	NA
NUDT10	0.365	-0.36520415792118	0.27	-0.36520415792118	0.517	0.661	NA
CFI	0.365	-0.443988969210065	0.27	-0.443988969210065	0.067	0.323	NA
AMH	0.365	-0.625100626447881	0.27	-0.625100626447881	0.167	0.386	NA
ASCC1	0.366	-0.252302068608359	0.268	-0.252302068608359	0.867	0.929	NA
PHYH	0.366	-0.401072823106454	0.268	-0.401072823106454	0.283	0.496	NA
HSBP1	0.367	-0.252999665266484	0.266	-0.252999665266484	0.967	0.976	NA
RPS4Y1	0.367	-0.254145848343288	0.266	-0.254145848343288	0.883	0.953	NA
SREK1IP1	0.367	-0.301388279991621	0.266	-0.301388279991621	0.767	0.835	NA
KLHL9	0.367	-0.338385826523566	0.266	-0.338385826523566	0.533	0.677	NA
DCTN6	0.367	-0.339674958759061	0.266	-0.339674958759061	0.8	0.787	NA
CEP350	0.632	0.310628669331558	0.264	0.310628669331558	0.917	0.843	NA
PPP1R12A	0.368	-0.262952395501116	0.264	-0.262952395501116	1	1	NA
OSBPL1A	0.368	-0.266319970737709	0.264	-0.266319970737709	0.4	0.622	NA
ATXN2	0.368	-0.277699916516905	0.264	-0.277699916516905	0.933	0.976	NA
BPTF	0.368	-0.29188051948872	0.264	-0.29188051948872	0.95	0.992	NA
AMHR2	0.368	-0.345924438915277	0.264	-0.345924438915277	0.15	0.378	NA
SPARCL1	0.368	-0.914659169588986	0.264	-0.914659169588986	0.05	0.307	NA
NEDD9	0.369	-0.268892031971432	0.262	-0.268892031971432	0.433	0.598	NA
DCTN4	0.369	-0.27261761373388	0.262	-0.27261761373388	0.867	0.874	NA
PTPRS	0.369	-0.27735859495532	0.262	-0.27735859495532	0.983	1	NA
PRND	0.369	-0.296445007729967	0.262	-0.296445007729967	0.217	0.417	NA
SLC38A2	0.369	-0.305250127811837	0.262	-0.305250127811837	0.417	0.622	NA
CAMTA1	0.369	-0.319635784754252	0.262	-0.319635784754252	0.95	0.961	NA
CCNA2	0.63	0.318001346850387	0.26	0.318001346850387	0.633	0.425	NA
SLC25A5	0.63	0.264266872011308	0.26	0.264266872011308	0.983	0.921	NA
ZFP91	0.371	-0.276691840702489	0.258	-0.276691840702489	0.833	0.882	NA
ANKRD18A	0.371	-0.27820098992956	0.258	-0.27820098992956	0.15	0.362	NA
NAA20	0.371	-0.313393759640525	0.258	-0.313393759640525	0.5	0.63	NA
MRPS21	0.371	-0.315057671377644	0.258	-0.315057671377644	0.733	0.811	NA
NREP	0.371	-0.448152151207088	0.258	-0.448152151207088	0.733	0.843	NA
H2AFZ	0.628	0.302444552647621	0.256	0.302444552647621	0.967	0.953	NA
N4BP2L2	0.628	0.2890527430283	0.256	0.2890527430283	0.983	0.984	NA
WASHC3	0.372	-0.25055972368309	0.256	-0.25055972368309	0.867	0.85	NA
TXNIP	0.372	-0.257960502044643	0.256	-0.257960502044643	0.75	0.827	NA
IDH3G	0.372	-0.29330986020891	0.256	-0.29330986020891	0.667	0.756	NA
SERPINA5	0.372	-1.24101830931004	0.256	-1.24101830931004	0.25	0.433	NA
NES	0.373	-0.286813262793011	0.254	-0.286813262793011	0.3	0.496	NA
ARHGAP21	0.373	-0.309668882482944	0.254	-0.309668882482944	0.8	0.89	NA
TMX2	0.373	-0.488157305605773	0.254	-0.488157305605773	1	1	NA
GLRX	0.626	0.250823464876572	0.252	0.250823464876572	0.683	0.567	NA
NGLY1	0.374	-0.25708836835548	0.252	-0.25708836835548	0.867	0.874	NA
SEC14L1	0.374	-0.261005958083403	0.252	-0.261005958083403	0.767	0.843	NA
ORC6	0.625	0.266051658808796	0.25	0.266051658808796	0.917	0.874	NA
IFT88	0.375	-0.296338272577442	0.25	-0.296338272577442	0.783	0.874	NA
NMT2	0.375	-0.332449174440046	0.25	-0.332449174440046	0.55	0.74	NA
TMC5	0.375	-0.538099305637259	0.25	-0.538099305637259	0.283	0.488	NA
STIP1	0.376	-0.2511494676332	0.248	-0.2511494676332	0.933	0.921	NA
MCRS1	0.376	-0.266433820126812	0.248	-0.266433820126812	0.883	0.906	NA
NBDY	0.376	-0.279910658374487	0.248	-0.279910658374487	0.25	0.457	NA
PKDCC	0.376	-0.288480744144823	0.248	-0.288480744144823	0.617	0.732	NA
SLC6A15	0.376	-0.293274323026307	0.248	-0.293274323026307	0.933	0.976	NA
TIMP2	0.376	-0.301565736066767	0.248	-0.301565736066767	0.617	0.724	NA
IMPACT	0.377	-0.272754462432435	0.246	-0.272754462432435	0.783	0.85	NA
NUCKS1	0.377	-0.328274281951096	0.246	-0.328274281951096	0.9	0.898	NA
ENG	0.377	-0.328319731755978	0.246	-0.328319731755978	0.15	0.37	NA
LPGAT1	0.377	-0.332594314668829	0.246	-0.332594314668829	0.433	0.528	NA
PDXDC1	0.378	-0.259115671575084	0.244	-0.259115671575084	0.983	1	NA
NXT2	0.378	-0.293978965458924	0.244	-0.293978965458924	0.717	0.764	NA
RAE1	0.379	-0.25392107220645	0.242	-0.25392107220645	0.917	0.921	NA
ATP6V1D	0.379	-0.285436702726459	0.242	-0.285436702726459	0.9	0.976	NA
SMOC2	0.379	-0.293433078031103	0.242	-0.293433078031103	0.117	0.339	NA
SWT1	0.379	-0.29403333095162	0.242	-0.29403333095162	0.683	0.756	NA
DUSP22	0.379	-0.296735481744139	0.242	-0.296735481744139	0.8	0.748	NA
SMIM1	0.379	-0.322557673229108	0.242	-0.322557673229108	0.317	0.488	NA
MBNL2	0.379	-0.411988500212815	0.242	-0.411988500212815	0.117	0.331	NA
TTC9C	0.38	-0.301355949604469	0.24	-0.301355949604469	0.783	0.772	NA
NECTIN3	0.381	-0.263427759552309	0.238	-0.263427759552309	0.367	0.591	NA
HSPB11	0.381	-0.265778730787779	0.238	-0.265778730787779	0.7	0.756	NA
LRIF1	0.381	-0.345312254106956	0.238	-0.345312254106956	0.8	0.811	NA
ELAVL2	0.381	-0.354650844421045	0.238	-0.354650844421045	0.867	0.921	NA
GNG7	0.382	-0.258525568915712	0.236	-0.258525568915712	0.217	0.425	NA
SLC22A17	0.382	-0.25879647354663	0.236	-0.25879647354663	0.967	1	NA
FAM208A	0.382	-0.267457219709296	0.236	-0.267457219709296	0.85	0.937	NA
TRIO	0.383	-0.270876607512797	0.234	-0.270876607512797	0.95	0.992	NA
ACO1	0.383	-0.27322598917424	0.234	-0.27322598917424	0.583	0.685	NA
MRPS6	0.383	-0.276983802512008	0.234	-0.276983802512008	0.933	0.85	NA
ERC1	0.616	0.28902822379171	0.232	0.28902822379171	0.933	0.937	NA
DDX24	0.384	-0.25024451840537	0.232	-0.25024451840537	1	0.969	NA
POLRMT	0.384	-0.251856024895355	0.232	-0.251856024895355	0.783	0.827	NA
TCEA3	0.384	-0.291332562713198	0.232	-0.291332562713198	0.233	0.402	NA
